7, 1, 6, 17, 23.857142857142858, 25, 0, 3.142857142857143, 25, 0, 3.2857142857142856, 25, 1, 4.714285714285714, 25, 0, 0.5714285714285714, 25, roberta, bert
8, 1, 7, 17, 24.0, 25, 0, 2.75, 25, 0, 3.5, 25, 1, 4.5, 25, 0, 0.625, 25, roberta, bert
9, 1, 8, 17, 24.11111111111111, 25, 0, 2.5555555555555554, 25, 0, 3.3333333333333335, 25, 1, 4.111111111111111, 25, 0, 0.6666666666666666, 25, roberta, bert
10, 1, 9, 17, 24.2, 25, 0, 2.7, 25, 0, 3.4, 25, 1, 3.9, 25, 0, 0.7, 25, roberta, bert
11, 1, 10, 17, 24.272727272727273, 25, 0, 2.6363636363636362, 25, 0, 3.3636363636363638, 25, 1, 3.909090909090909, 25, 0, 0.7272727272727273, 25, roberta, bert
12, 1, 11, 17, 24.333333333333332, 25, 0, 2.6666666666666665, 25, 0, 3.1666666666666665, 25, 1, 4.0, 25, 0, 0.75, 25, roberta, bert
13, 1, 12, 17, 24.384615384615383, 25, 0, 3.0, 25, 0, 3.3846153846153846, 25, 1, 4.076923076923077, 25, 0, 0.6923076923076923, 25, roberta, bert
14, 1, 13, 17, 24.428571428571427, 25, 0, 3.142857142857143, 25, 0, 3.642857142857143, 25, 1, 4.357142857142857, 25, 0, 0.7142857142857143, 25, roberta, bert
15, 1, 14, 17, 24.466666666666665, 25, 0, 3.066666666666667, 25, 0, 3.466666666666667, 25, 1, 4.333333333333333, 25, 0, 0.7333333333333333, 25, roberta, bert
16, 1, 15, 17, 24.5, 25, 0, 3.0625, 25, 0, 3.3125, 25, 1, 4.125, 25, 0, 0.75, 25, roberta, bert
17, 2, 15, 15, 23.941176470588236, 25, 0, 3.1176470588235294, 25, 0, 3.588235294117647, 25, 1, 4.352941176470588, 25, 0, 0.7058823529411765, 25, roberta, bert
18, 2, 16, 15, 24.0, 25, 0, 2.9444444444444446, 25, 0, 3.611111111111111, 25, 1, 4.333333333333333, 25, 0, 0.7222222222222222, 25, roberta, bert
19, 2, 17, 15, 24.05263157894737, 25, 0, 3.1052631578947367, 25, 0, 3.6315789473684212, 25, 1, 4.421052631578948, 25, 0, 0.7368421052631579, 25, roberta, bert
20, 2, 18, 15, 24.1, 25, 0, 3.1, 25, 0, 3.55, 25, 1, 4.25, 25, 0, 0.75, 25, roberta, bert
21, 2, 19, 15, 24.142857142857142, 25, 0, 3.0476190476190474, 25, 0, 3.380952380952381, 25, 1, 4.095238095238095, 25, 0, 0.7619047619047619, 25, roberta, bert
22, 2, 20, 15, 24.181818181818183, 25, 0, 3.0, 25, 0, 3.4545454545454546, 25, 1, 4.136363636363637, 25, 0, 0.7727272727272727, 25, roberta, bert
23, 2, 21, 15, 24.217391304347824, 25, 0, 2.9565217391304346, 25, 0, 3.4782608695652173, 25, 1, 4.260869565217392, 25, 0, 0.782608695652174, 25, roberta, bert
24, 2, 22, 15, 24.25, 25, 0, 3.0416666666666665, 25, 0, 3.5833333333333335, 25, 1, 4.333333333333333, 25, 0, 0.7916666666666666, 25, roberta, bert
25, 2, 23, 15, 24.28, 25, 0, 3.2, 25, 0, 3.64, 25, 1, 4.28, 25, 0, 0.76, 25, roberta, bert
26, 2, 24, 15, 24.307692307692307, 25, 0, 3.3461538461538463, 25, 0, 3.769230769230769, 25, 1, 4.3076923076923075, 25, 0, 0.7307692307692307, 25, roberta, bert
27, 2, 25, 15, 24.333333333333332, 25, 0, 3.4444444444444446, 25, 0, 3.888888888888889, 25, 1, 4.37037037037037, 25, 0, 0.7407407407407407, 25, roberta, bert
28, 2, 26, 15, 24.357142857142858, 25, 0, 3.5714285714285716, 25, 0, 3.9642857142857144, 25, 1, 4.357142857142857, 25, 0, 0.7142857142857143, 25, roberta, bert
29, 2, 27, 15, 24.379310344827587, 25, 0, 3.6206896551724137, 25, 0, 4.0344827586206895, 25, 1, 4.448275862068965, 25, 0, 0.7241379310344828, 25, roberta, bert
30, 2, 28, 15, 24.4, 25, 0, 3.6333333333333333, 25, 0, 4.1, 25, 1, 4.366666666666666, 25, 0, 0.7333333333333333, 25, roberta, bert
31, 2, 29, 15, 24.419354838709676, 25, 0, 3.5161290322580645, 25, 0, 3.967741935483871, 25, 0, 4.225806451612903, 25, 0, 0.7419354838709677, 25, roberta, bert
1, 1, 0, 5, 5.0, 5, 1, 1.0, 5, 8, 8.0, 8, 1, 1.0, 5, 0, 0.0, 5, roberta, roberta
2, 2, 0, 5, 5.0, 5, 0, 0.5, 5, 8, 8.0, 8, 1, 1.0, 5, 0, 0.0, 5, roberta, roberta
3, 3, 0, 5, 5.0, 5, 0, 0.3333333333333333, 5, 8, 8.0, 8, 1, 1.0, 5, 0, 0.0, 5, roberta, roberta
4, 4, 0, 4, 4.75, 5, 0, 0.25, 5, 8, 8.0, 8, 0, 0.75, 5, 0, 0.0, 5, roberta, roberta
5, 5, 0, 4, 4.6, 5, 0, 0.2, 5, 8, 8.0, 8, 0, 0.6, 5, 0, 0.0, 5, roberta, roberta
6, 6, 0, 4, 4.666666666666667, 5, 0, 0.16666666666666666, 5, 8, 8.0, 8, 0, 0.5, 5, 0, 0.0, 5, roberta, roberta
7, 7, 0, 4, 4.571428571428571, 5, 0, 0.14285714285714285, 5, 8, 8.0, 8, 0, 0.42857142857142855, 5, 0, 0.0, 5, roberta, roberta
8, 8, 0, 4, 4.625, 5, 0, 0.25, 5, 8, 8.0, 8, 0, 0.375, 5, 0, 0.0, 5, roberta, roberta
9, 9, 0, 4, 4.666666666666667, 5, 0, 0.3333333333333333, 5, 8, 8.0, 8, 0, 0.3333333333333333, 5, 0, 0.0, 5, roberta, roberta
10, 10, 0, 4, 4.7, 5, 0, 0.3, 5, 8, 8.0, 8, 0, 0.4, 5, 0, 0.0, 5, roberta, roberta
11, 10, 1, 4, 6.545454545454546, 25, 0, 0.2727272727272727, 25, 3, 7.545454545454546, 25, 0, 0.36363636363636365, 25, 0, 0.09090909090909091, 25, roberta, roberta
12, 11, 1, 4, 6.5, 25, 0, 0.3333333333333333, 25, 3, 7.583333333333333, 25, 0, 0.4166666666666667, 25, 0, 0.08333333333333333, 25, roberta, roberta
13, 12, 1, 4, 6.461538461538462, 25, 0, 0.38461538461538464, 25, 3, 7.615384615384615, 25, 0, 0.5384615384615384, 25, 0, 0.07692307692307693, 25, roberta, roberta
14, 13, 1, 4, 6.285714285714286, 25, 0, 0.35714285714285715, 25, 3, 7.642857142857143, 25, 0, 0.5, 25, 0, 0.07142857142857142, 25, roberta, roberta
15, 14, 1, 4, 6.2, 25, 0, 0.3333333333333333, 25, 3, 7.666666666666667, 25, 0, 0.4666666666666667, 25, 0, 0.06666666666666667, 25, roberta, roberta
16, 15, 1, 4, 6.125, 25, 0, 0.3125, 25, 3, 7.6875, 25, 0, 0.4375, 25, 0, 0.0625, 25, roberta, roberta
17, 16, 1, 4, 6.117647058823529, 25, 0, 0.29411764705882354, 25, 3, 7.705882352941177, 25, 0, 0.47058823529411764, 25, 0, 0.058823529411764705, 25, roberta, roberta
18, 17, 1, 4, 6.055555555555555, 25, 0, 0.3333333333333333, 25, 3, 7.722222222222222, 25, 0, 0.4444444444444444, 25, 0, 0.05555555555555555, 25, roberta, roberta
19, 18, 1, 4, 6.0, 25, 0, 0.3684210526315789, 25, 3, 7.7368421052631575, 25, 0, 0.42105263157894735, 25, 0, 0.05263157894736842, 25, roberta, roberta
20, 19, 1, 4, 5.9, 25, 0, 0.35, 25, 3, 7.75, 25, 0, 0.4, 25, 0, 0.05, 25, roberta, roberta
21, 20, 1, 4, 5.857142857142857, 25, 0, 0.3333333333333333, 25, 3, 7.761904761904762, 25, 0, 0.38095238095238093, 25, 0, 0.047619047619047616, 25, roberta, roberta
22, 21, 1, 4, 5.7727272727272725, 25, 0, 0.3181818181818182, 25, 3, 7.7727272727272725, 25, 0, 0.36363636363636365, 25, 0, 0.045454545454545456, 25, roberta, roberta
23, 22, 1, 4, 5.739130434782608, 25, 0, 0.30434782608695654, 25, 3, 7.782608695652174, 25, 0, 0.391304347826087, 25, 0, 0.043478260869565216, 25, roberta, roberta
24, 23, 1, 4, 5.708333333333333, 25, 0, 0.2916666666666667, 25, 3, 7.791666666666667, 25, 0, 0.375, 25, 0, 0.041666666666666664, 25, roberta, roberta
25, 24, 1, 4, 5.72, 25, 0, 0.28, 25, 3, 7.8, 25, 0, 0.48, 25, 0, 0.04, 25, roberta, roberta
26, 25, 1, 4, 5.730769230769231, 25, 0, 0.34615384615384615, 25, 3, 7.8076923076923075, 25, 0, 0.46153846153846156, 25, 0, 0.038461538461538464, 25, roberta, roberta
27, 26, 1, 4, 5.7407407407407405, 25, 0, 0.3333333333333333, 25, 3, 7.814814814814815, 25, 0, 0.48148148148148145, 25, 0, 0.037037037037037035, 25, roberta, roberta
28, 27, 1, 4, 5.75, 25, 0, 0.32142857142857145, 25, 3, 7.821428571428571, 25, 0, 0.5357142857142857, 25, 0, 0.03571428571428571, 25, roberta, roberta
